id,rectime,speaker,Speaker2,activity,segment_num,language,speech,n_speakers
7920,47392,MOT,ADULTS,conv,8,spanish,all,2
7920,47392,FAT,ADULTS,conv,8,spanish,all,2
7949,28505,CHI,CHI,conv,6,spanish,all,1
7949,28505,MOT,ADULTS,conv,6,spanish,all,1
7963,0,CHI,CHI,conv,28,spanish,all,1
7963,0,MOT,ADULTS,conv,28,spanish,all,1
7963,43070,CHI,CHI,conv,31,spanish,all,1
7963,43070,MOT,ADULTS,conv,31,spanish,all,2
7963,43070,FAT,ADULTS,conv,31,spanish,all,2
7963,7636,CHI,CHI,conv,4,spanish,all,1
7963,7636,MOT,ADULTS,conv,4,spanish,all,1
7969,23787,CHI,CHI,conv,17,spanish,all,1
7969,23787,GFA,ADULTS,conv,17,spanish,all,2
7969,23787,GMA,ADULTS,conv,17,spanish,all,2
7969,51317,CHI,CHI,conv,7,spanish,all,1
7969,51317,MOT,ADULTS,conv,7,spanish,all,2
7969,51317,GMA,ADULTS,conv,7,spanish,all,2
7995,13566,CHI,CHI,conv,1,spanish,all,1
7995,13566,MOT,ADULTS,conv,1,spanish,all,2
7995,13566,FAT,ADULTS,conv,1,spanish,all,2
7995,14166,CHI,CHI,conv,2,spanish,all,1
7995,14166,MOT,ADULTS,conv,2,spanish,all,2
7995,14166,FAT,ADULTS,conv,2,spanish,all,2
7995,12366,CHI,CHI,conv,3,spanish,all,1
7995,12366,MOT,ADULTS,conv,3,spanish,all,1
7995,11766,CHI,CHI,conv,4,spanish,all,1
7995,11766,MOT,ADULTS,conv,4,spanish,all,1
7995,16266,CHI,CHI,conv,5,spanish,all,1
7995,16266,MOT,ADULTS,conv,5,spanish,all,2
7995,16266,FAT,ADULTS,conv,5,spanish,all,2
8022,11468,CHI,CHI,conv,4,spanish,all,1
8022,11468,MOT,ADULTS,conv,4,spanish,all,2
8022,11468,FAT,ADULTS,conv,4,spanish,all,2
8022,8468,CHI,CHI,conv,5,spanish,all,1
8022,8468,FAT,ADULTS,conv,5,spanish,all,1
8048,406,CHI,CHI,conv,4,spanish,all,1
8048,406,MOT,ADULTS,conv,4,spanish,all,2
8048,406,FAT,ADULTS,conv,4,spanish,all,2
8048,49403,CHI,CHI,conv,5,spanish,all,1
8048,49403,MOT,ADULTS,conv,5,spanish,all,2
8048,49403,FAT,ADULTS,conv,5,spanish,all,2
8048,4306,CHI,CHI,conv,6,spanish,all,1
8048,4306,MOT,ADULTS,conv,6,spanish,all,1
8048,1606,CHI,CHI,conv,9,spanish,all,1
8048,1606,MOT,ADULTS,conv,9,spanish,all,1
8058,19507,CHI,CHI,conv,13,spanish,all,1
8058,19507,MOT,ADULTS,conv,13,spanish,all,1
8098,28523,CHI,CHI,conv,15,spanish,all,1
8098,28523,FAT,ADULTS,conv,15,spanish,all,2
8098,28523,MOT,ADULTS,conv,15,spanish,all,2
8098,14423,CHI,CHI,conv,22,spanish,all,1
8098,14423,FAT,ADULTS,conv,22,spanish,all,1
8098,9023,CHI,CHI,conv,24,spanish,all,1
8098,9023,FAT,ADULTS,conv,24,spanish,all,2
8098,9023,MOT,ADULTS,conv,24,spanish,all,2
8098,3974,CHI,CHI,conv,27,spanish,all,1
8098,3974,FAT,ADULTS,conv,27,spanish,all,2
8098,3974,MOT,ADULTS,conv,27,spanish,all,2
8115,16727,CHI,CHI,conv,10,spanish,all,1
8115,16727,MOT,ADULTS,conv,10,spanish,all,1
8115,4127,CHI,CHI,conv,12,spanish,all,1
8115,4127,MOT,ADULTS,conv,12,spanish,all,1
8115,31708,CHI,CHI,conv,13,spanish,all,1
8115,31708,MOT,ADULTS,conv,13,spanish,all,1
8130,14406,CHI,CHI,conv,10,spanish,all,1
8130,14406,MOT,ADULTS,conv,10,spanish,all,1
8130,20405,CHI,CHI,conv,3,spanish,all,1
8130,20405,MOT,ADULTS,conv,3,spanish,all,1
8130,18905,CHI,CHI,conv,4,spanish,all,1
8130,18905,MOT,ADULTS,conv,4,spanish,all,1
8130,17405,CHI,CHI,conv,6,spanish,all,1
8130,17405,MOT,ADULTS,conv,6,spanish,all,1
8144,36637,CHI,CHI,conv,3,spanish,all,1
8144,36637,MOT,ADULTS,conv,3,spanish,all,2
8144,36637,ADF,ADULTS,conv,3,spanish,all,2
8144,21742,CHI,CHI,conv,5,spanish,all,1
8144,21742,MOT,ADULTS,conv,5,spanish,all,2
8144,21742,FAT,ADULTS,conv,5,spanish,all,2
8144,38137,CHI,CHI,conv,8,spanish,all,1
8144,38137,MOT,ADULTS,conv,8,spanish,all,2
8144,38137,FAT,ADULTS,conv,8,spanish,all,2
8216,7168,CHI,CHI,conv,3,spanish,all,1
8216,7168,MOT,ADULTS,conv,3,spanish,all,1
8216,7768,CHI,CHI,conv,4,spanish,all,1
8216,7768,MOT,ADULTS,conv,4,spanish,all,1
8216,19265,CHI,CHI,conv,5,spanish,all,1
8216,19265,FAT,ADULTS,conv,5,spanish,all,1
8216,11469,CHI,CHI,conv,6,spanish,all,1
8216,11469,MOT,ADULTS,conv,6,spanish,all,2
8216,11469,FAT,ADULTS,conv,6,spanish,all,2
7292,33782,CHI,CHI,routines,20,spanish,all,1
7292,33782,MOT,ADULTS,routines,20,spanish,all,1
7292,39990,CHI,CHI,routines,3,spanish,all,1
7292,39990,MOT,ADULTS,routines,3,spanish,all,1
7352,34431,CHI,CHI,routines,4,spanish,all,1
7352,34431,MOT,ADULTS,routines,4,spanish,all,1
7355,54727,MOT,ADULTS,routines,10,spanish,all,1
7355,54727,CHI,CHI,routines,10,spanish,all,1
7355,49051,MOT,ADULTS,routines,6,spanish,all,1
7355,49051,CHI,CHI,routines,6,spanish,all,1
7363,18003,CHI,CHI,routines,10,spanish,all,1
7363,18003,MOT,ADULTS,routines,10,spanish,all,2
7363,18003,FAT,ADULTS,routines,10,spanish,all,2
7373,20129,CHI,CHI,routines,4,spanish,all,1
7373,20129,MOT,ADULTS,routines,4,spanish,all,2
7373,20129,FAT,ADULTS,routines,4,spanish,all,2
7409,48841,CHI,CHI,routines,4,spanish,all,1
7409,48841,MOT,ADULTS,routines,4,spanish,all,1
7412,9033,GDM,ADULTS,routines,11,spanish,all,1
7412,9033,CHI,CHI,routines,11,spanish,all,1
7412,6333,GDM,ADULTS,routines,4,spanish,all,2
7412,6333,ADM,ADULTS,routines,4,spanish,all,2
7412,6333,CHI,CHI,routines,4,spanish,all,1
7446,56663,CHI,CHI,routines,9,spanish,all,1
7446,56663,MOT,ADULTS,routines,9,spanish,all,1
7473,0,CHI,CHI,routines,11,spanish,all,1
7473,0,MOT,ADULTS,routines,11,spanish,all,1
7480,8,CHI,CHI,routines,10,spanish,all,1
7480,8,MOT,ADULTS,routines,10,spanish,all,1
7499,34881,CHI,CHI,routines,3,spanish,all,1
7499,34881,MOT,ADULTS,routines,3,spanish,all,1
7499,1656,CHI,CHI,routines,5,spanish,all,1
7499,1656,MOT,ADULTS,routines,5,spanish,all,1
7508,1377,CHI,CHI,routines,13,spanish,all,1
7508,1377,MOT,ADULTS,routines,13,spanish,all,2
7508,1377,FAT,ADULTS,routines,13,spanish,all,2
7508,25918,MOT,ADULTS,routines,15,spanish,all,2
7508,25918,ADF,ADULTS,routines,15,spanish,all,2
7550,2808,CHI,CHI,routines,4,spanish,all,1
7550,2808,MOT,ADULTS,routines,4,spanish,all,1
7550,5808,CHI,CHI,routines,5,spanish,all,1
7550,5808,MOT,ADULTS,routines,5,spanish,all,1
7550,7308,CHI,CHI,routines,6,spanish,all,1
7550,7308,MOT,ADULTS,routines,6,spanish,all,2
7550,7308,FAT,ADULTS,routines,6,spanish,all,2
7552,48049,CHI,CHI,routines,2,spanish,all,1
7552,48049,MOT,ADULTS,routines,2,spanish,all,1
7574,48555,CHI,CHI,routines,2,spanish,all,1
7574,48555,MOT,ADULTS,routines,2,spanish,all,2
7574,48555,ADF,ADULTS,routines,2,spanish,all,2
7574,47955,CHI,CHI,routines,4,spanish,all,1
7574,47955,FAT,ADULTS,routines,4,spanish,all,2
7574,47955,ADF,ADULTS,routines,4,spanish,all,2
7579,18684,ANT,ADULTS,routines,1,spanish,all,1
7579,1220,ADF,ADULTS,routines,2,spanish,all,2
7579,1220,MOT,ADULTS,routines,2,spanish,all,2
7579,1220,CHI,CHI,routines,2,spanish,all,1
7579,10692,MOT,ADULTS,routines,3,spanish,all,1
7579,10692,CHI,CHI,routines,3,spanish,all,1
7580,51627,CHI,CHI,routines,13,spanish,all,1
7580,51627,MOT,ADULTS,routines,13,spanish,all,1
7580,10089,CHI,CHI,routines,8,spanish,all,1
7580,10089,MOT,ADULTS,routines,8,spanish,all,1
7660,29297,CHI,CHI,routines,4,spanish,all,1
7660,29297,MOT,ADULTS,routines,4,spanish,all,2
7660,29297,FAT,ADULTS,routines,4,spanish,all,2
7692,13285,CHI,CHI,routines,2,spanish,all,1
7692,13285,MOT,ADULTS,routines,2,spanish,all,1
7692,1285,CHI,CHI,routines,6,spanish,all,1
7692,1285,MOT,ADULTS,routines,6,spanish,all,2
7692,1285,ADF,ADULTS,routines,6,spanish,all,2
7739,6564,CHI,CHI,routines,4,spanish,all,1
7739,6564,MOT,ADULTS,routines,4,spanish,all,1
7749,48481,CHI,CHI,routines,1,spanish,all,1
7749,48481,MOT,ADULTS,routines,1,spanish,all,2
7749,48481,FAT,ADULTS,routines,1,spanish,all,2
7749,38004,CHI,CHI,routines,3,spanish,all,1
7749,38004,MOT,ADULTS,routines,3,spanish,all,1
7795,34073,CHI,CHI,routines,22,spanish,all,1
7795,34073,MOT,ADULTS,routines,22,spanish,all,1
7812,30868,CHI,CHI,routines,4,spanish,all,1
7812,30868,ADF,ADULTS,routines,4,spanish,all,1
7812,16647,CHI,CHI,routines,6,spanish,all,1
7812,16647,MOT,ADULTS,routines,6,spanish,all,2
7812,16647,ADF,ADULTS,routines,6,spanish,all,2
7812,27868,CHI,CHI,routines,7,spanish,all,1
7812,27868,ADF,ADULTS,routines,7,spanish,all,1
7908,21993,CHI,CHI,routines,5,spanish,all,1
7908,21993,MOT,ADULTS,routines,5,spanish,all,1
7912,20268,GMA,ADULTS,routines,10,spanish,all,1
7912,20268,CHI,CHI,routines,10,spanish,all,1
7912,17000,CHI,CHI,routines,7,spanish,all,1
7912,17000,GMA,ADULTS,routines,7,spanish,all,1
7920,18939,CHI,CHI,routines,11,spanish,all,1
7920,18939,MOT,ADULTS,routines,11,spanish,all,1
7920,56992,CHI,CHI,routines,2,spanish,all,1
7920,56992,MOT,ADULTS,routines,2,spanish,all,2
7920,56992,FAT,ADULTS,routines,2,spanish,all,2
7920,17149,CHI,CHI,routines,3,spanish,all,1
7920,17149,MOT,ADULTS,routines,3,spanish,all,1
7920,48892,CHI,CHI,routines,4,spanish,all,1
7920,48892,MOT,ADULTS,routines,4,spanish,all,2
7920,48892,FAT,ADULTS,routines,4,spanish,all,2
7949,11963,CHI,CHI,routines,3,spanish,all,1
7949,11963,MOT,ADULTS,routines,3,spanish,all,1
7995,16266,CHI,CHI,routines,5,spanish,all,1
7995,16266,MOT,ADULTS,routines,5,spanish,all,1
8048,49403,CHI,CHI,routines,5,spanish,all,1
8048,49403,MOT,ADULTS,routines,5,spanish,all,2
8048,49403,FAT,ADULTS,routines,5,spanish,all,2
8058,20107,CHI,CHI,routines,16,spanish,all,1
8058,20107,MOT,ADULTS,routines,16,spanish,all,1
8058,0,CHI,CHI,routines,18,spanish,all,1
8058,0,MOT,ADULTS,routines,18,spanish,all,1
8098,28523,CHI,CHI,routines,15,spanish,all,1
8098,28523,FAT,ADULTS,routines,15,spanish,all,2
8098,28523,MOT,ADULTS,routines,15,spanish,all,2
8098,2599,CHI,CHI,routines,19,spanish,all,1
8098,2599,FAT,ADULTS,routines,19,spanish,all,2
8098,2599,MOT,ADULTS,routines,19,spanish,all,2
8115,31708,CHI,CHI,routines,13,spanish,all,1
8115,31708,MOT,ADULTS,routines,13,spanish,all,1
8115,27427,CHI,CHI,routines,17,spanish,all,1
8115,27427,MOT,ADULTS,routines,17,spanish,all,1
8115,31027,CHI,CHI,routines,18,spanish,all,1
8115,31027,MOT,ADULTS,routines,18,spanish,all,1
8130,17405,CHI,CHI,routines,6,spanish,all,1
8130,17405,MOT,ADULTS,routines,6,spanish,all,2
8130,17405,FAT,ADULTS,routines,6,spanish,all,2
8144,33037,CHI,CHI,routines,10,spanish,all,1
8144,33037,MOT,ADULTS,routines,10,spanish,all,1
8144,38137,CHI,CHI,routines,8,spanish,all,1
8144,38137,MOT,ADULTS,routines,8,spanish,all,1
8216,4768,CHI,CHI,routines,7,spanish,all,1
8216,4768,MOT,ADULTS,routines,7,spanish,all,1
7292,33782,CHI,CHI,food,20,spanish,all,1
7292,33782,MOT,ADULTS,food,20,spanish,all,1
7352,19028,CHI,CHI,food,1,spanish,all,1
7352,19028,MOT,ADULTS,food,1,spanish,all,1
7352,19628,CHI,CHI,food,2,spanish,all,1
7352,19628,MOT,ADULTS,food,2,spanish,all,1
7363,41435,CHI,CHI,food,32,spanish,all,1
7363,41435,FAT,ADULTS,food,32,spanish,all,1
7433,3831,CHI,CHI,food,11,spanish,all,1
7433,3831,MOT,ADULTS,food,11,spanish,all,1
7433,18804,CHI,CHI,food,2,spanish,all,1
7433,18804,MOT,ADULTS,food,2,spanish,all,1
7433,5031,CHI,CHI,food,4,spanish,all,1
7433,5031,MOT,ADULTS,food,4,spanish,all,1
7433,8031,CHI,CHI,food,7,spanish,all,1
7433,8031,MOT,ADULTS,food,7,spanish,all,1
7446,2999,CHI,CHI,food,13,spanish,all,1
7446,2999,MOT,ADULTS,food,13,spanish,all,1
7446,30315,CHI,CHI,food,2,spanish,all,1
7446,30315,MOT,ADULTS,food,2,spanish,all,1
7446,5668,CHI,CHI,food,6,spanish,all,1
7446,5668,MOT,ADULTS,food,6,spanish,all,3
7446,5668,ADF,ADULTS,food,6,spanish,all,3
7446,5668,GFA,ADULTS,food,6,spanish,all,3
7446,56663,CHI,CHI,food,9,spanish,all,1
7446,56663,MOT,ADULTS,food,9,spanish,all,1
7473,1034,CHI,CHI,food,6,spanish,all,1
7473,1034,MOT,ADULTS,food,6,spanish,all,2
7473,1034,ADM,ADULTS,food,6,spanish,all,2
7473,16376,CHI,CHI,food,7,spanish,all,1
7473,16376,MOT,ADULTS,food,7,spanish,all,2
7473,16376,ADM,ADULTS,food,7,spanish,all,2
7480,21908,CHI,CHI,food,13,spanish,all,1
7480,21908,MOT,ADULTS,food,13,spanish,all,2
7480,21908,FAT,ADULTS,food,13,spanish,all,2
7499,47781,CHI,CHI,food,6,spanish,all,1
7499,47781,MOT,ADULTS,food,6,spanish,all,1
7550,17808,CHI,CHI,food,1,spanish,all,1
7550,17808,MOT,ADULTS,food,1,spanish,all,1
7550,1908,CHI,CHI,food,2,spanish,all,1
7550,1908,MOT,ADULTS,food,2,spanish,all,1
7550,7308,CHI,CHI,food,6,spanish,all,1
7550,7308,MOT,ADULTS,food,6,spanish,all,1
7552,32149,GMA,ADULTS,food,4,spanish,all,2
7552,32149,CHI,CHI,food,4,spanish,all,1
7552,32149,MOT,ADULTS,food,4,spanish,all,2
7552,31549,CHI,CHI,food,5,spanish,all,1
7552,31549,MOT,ADULTS,food,5,spanish,all,1
7552,32749,CHI,CHI,food,7,spanish,all,1
7552,32749,MOT,ADULTS,food,7,spanish,all,1
7574,48555,CHI,CHI,food,2,spanish,all,1
7574,48555,MOT,ADULTS,food,2,spanish,all,1
7574,47955,CHI,CHI,food,4,spanish,all,1
7574,47955,FAT,ADULTS,food,4,spanish,all,2
7574,47955,ADF,ADULTS,food,4,spanish,all,2
7574,8917,CHI,CHI,food,5,spanish,all,1
7574,8917,MOT,ADULTS,food,5,spanish,all,3
7574,8917,FAT,ADULTS,food,5,spanish,all,3
7574,8917,ADF,ADULTS,food,5,spanish,all,3
7580,38192,CHI,CHI,food,2,spanish,all,1
7580,38192,MOT,ADULTS,food,2,spanish,all,2
7580,38192,FAT,ADULTS,food,2,spanish,all,2
7621,56347,CHI,CHI,food,12,spanish,all,1
7621,56347,GFA,ADULTS,food,12,spanish,all,3
7621,56347,GMA,ADULTS,food,12,spanish,all,3
7621,56347,MOT,ADULTS,food,12,spanish,all,3
7621,41047,CHI,CHI,food,6,spanish,all,1
7621,41047,MOT,ADULTS,food,6,spanish,all,4
7621,41047,GFA,ADULTS,food,6,spanish,all,4
7621,41047,FAT,ADULTS,food,6,spanish,all,4
7621,41047,GMA,ADULTS,food,6,spanish,all,4
7660,29297,CHI,CHI,food,4,spanish,all,1
7660,29297,MOT,ADULTS,food,4,spanish,all,2
7660,29297,FAT,ADULTS,food,4,spanish,all,2
7739,864,CHI,CHI,food,6,spanish,all,1
7739,864,MOT,ADULTS,food,6,spanish,all,2
7739,864,UNC,ADULTS,food,6,spanish,all,2
7749,1556,CHI,CHI,food,4,spanish,all,1
7749,1556,MOT,ADULTS,food,4,spanish,all,1
7749,36804,CHI,CHI,food,9,spanish,all,1
7749,36804,MOT,ADULTS,food,9,spanish,all,1
7780,26080,CHI,CHI,food,47,spanish,all,1
7780,26080,MOT,ADULTS,food,47,spanish,all,1
7795,40073,CHI,CHI,food,23,spanish,all,1
7795,40073,MOT,ADULTS,food,23,spanish,all,3
7795,40073,GMA,ADULTS,food,23,spanish,all,3
7795,40073,UNC,ADULTS,food,23,spanish,all,3
7812,17247,CHI,CHI,food,5,spanish,all,1
7812,17247,MOT,ADULTS,food,5,spanish,all,2
7812,17247,ADF,ADULTS,food,5,spanish,all,2
7812,13047,CHI,CHI,food,8,spanish,all,1
7812,13047,ADF,ADULTS,food,8,spanish,all,1
7908,1293,CHI,CHI,food,3,spanish,all,1
7908,1293,MOT,ADULTS,food,3,spanish,all,1
7912,11600,CHI,CHI,food,8,spanish,all,1
7912,11600,GMA,ADULTS,food,8,spanish,all,1
7915,19315,CHI,CHI,food,2,spanish,all,1
7915,19315,MOT,ADULTS,food,2,spanish,all,1
7920,18939,CHI,CHI,food,11,spanish,all,1
7920,18939,MOT,ADULTS,food,11,spanish,all,1
7920,17149,CHI,CHI,food,3,spanish,all,1
7920,17149,MOT,ADULTS,food,3,spanish,all,1
7963,4336,CHI,CHI,food,21,spanish,all,1
7963,4336,MOT,ADULTS,food,21,spanish,all,2
7963,4336,FAT,ADULTS,food,21,spanish,all,2
7963,43070,CHI,CHI,food,31,spanish,all,1
7963,43070,MOT,ADULTS,food,31,spanish,all,1
7969,32961,CHI,CHI,food,10,spanish,all,1
7969,32961,MOT,ADULTS,food,10,spanish,all,3
7969,32961,GMA,ADULTS,food,10,spanish,all,3
7969,32961,ADF,ADULTS,food,10,spanish,all,3
7969,45917,CHI,CHI,food,14,spanish,all,1
7969,45917,MOT,ADULTS,food,14,spanish,all,2
7969,45917,GMA,ADULTS,food,14,spanish,all,2
7969,3601,CHI,CHI,food,16,spanish,all,1
7969,3601,MOT,ADULTS,food,16,spanish,all,2
7969,3601,GMA,ADULTS,food,16,spanish,all,2
7995,11766,CHI,CHI,food,4,spanish,all,1
7995,11766,MOT,ADULTS,food,4,spanish,all,1
8022,5168,CHI,CHI,food,3,spanish,all,1
8022,5168,MOT,ADULTS,food,3,spanish,all,1
8022,3968,CHI,CHI,food,7,spanish,all,1
8022,3968,MOT,ADULTS,food,7,spanish,all,1
8098,14423,CHI,CHI,food,22,spanish,all,1
8098,14423,FAT,ADULTS,food,22,spanish,all,2
8098,14423,MOT,ADULTS,food,22,spanish,all,2
8115,31708,CHI,CHI,food,13,spanish,all,1
8115,31708,MOT,ADULTS,food,13,spanish,all,1
8130,20405,CHI,CHI,food,3,spanish,all,1
8130,20405,MOT,ADULTS,food,3,spanish,all,1
8216,12669,CHI,CHI,food,2,spanish,all,1
8216,12669,MOT,ADULTS,food,2,spanish,all,2
8216,12669,FAT,ADULTS,food,2,spanish,all,2
8216,4768,CHI,CHI,food,7,spanish,all,1
8216,4768,MOT,ADULTS,food,7,spanish,all,1
7292,4378,CHI,CHI,ac,12,spanish,all,1
7292,4378,MOT,ADULTS,ac,12,spanish,all,1
7292,46290,CHI,CHI,ac,1,spanish,all,1
7292,46290,MOT,ADULTS,ac,1,spanish,all,2
7292,46290,ADM,ADULTS,ac,1,spanish,all,2
7292,33782,CHI,CHI,ac,20,spanish,all,1
7292,33782,MOT,ADULTS,ac,20,spanish,all,1
7292,8278,MOT,ADULTS,ac,8,spanish,all,1
7292,48090,CHI,CHI,ac,9,spanish,all,1
7292,48090,MOT,ADULTS,ac,9,spanish,all,2
7292,48090,ADF,ADULTS,ac,9,spanish,all,2
7352,19028,MOT,ADULTS,ac,1,spanish,all,1
7352,19628,CHI,CHI,ac,2,spanish,all,1
7352,19628,MOT,ADULTS,ac,2,spanish,all,1
7352,29331,CHI,CHI,ac,3,spanish,all,1
7352,29331,MOT,ADULTS,ac,3,spanish,all,1
7352,34431,CHI,CHI,ac,4,spanish,all,1
7352,34431,MOT,ADULTS,ac,4,spanish,all,2
7352,34431,FAT,ADULTS,ac,4,spanish,all,2
7352,10653,CHI,CHI,ac,5,spanish,all,1
7352,10653,ADM,ADULTS,ac,5,spanish,all,1
7352,17553,CHI,CHI,ac,6,spanish,all,1
7352,17553,FAT,ADULTS,ac,6,spanish,all,1
7355,54727,MOT,ADULTS,ac,10,spanish,all,1
7355,54727,CHI,CHI,ac,10,spanish,all,1
7355,16451,MOT,ADULTS,ac,13,spanish,all,1
7355,16451,CHI,CHI,ac,13,spanish,all,1
7355,32563,CHI,CHI,ac,3,spanish,all,1
7355,32563,MOT,ADULTS,ac,3,spanish,all,1
7355,48285,GFA,ADULTS,ac,8,spanish,all,2
7355,48285,CHI,CHI,ac,8,spanish,all,1
7355,48285,MOT,ADULTS,ac,8,spanish,all,2
7363,18003,CHI,CHI,ac,10,spanish,all,1
7363,18003,MOT,ADULTS,ac,10,spanish,all,1
7363,32135,CHI,CHI,ac,13,spanish,all,1
7363,32135,MOT,ADULTS,ac,13,spanish,all,1
7363,30336,CHI,CHI,ac,34,spanish,all,1
7363,30336,MOT,ADULTS,ac,34,spanish,all,2
7363,30336,FAT,ADULTS,ac,34,spanish,all,2
7363,18603,CHI,CHI,ac,35,spanish,all,1
7363,18603,MOT,ADULTS,ac,35,spanish,all,2
7363,18603,FAT,ADULTS,ac,35,spanish,all,2
7363,156,CHI,CHI,ac,8,spanish,all,1
7363,156,MOT,ADULTS,ac,8,spanish,all,2
7363,156,FAT,ADULTS,ac,8,spanish,all,2
7373,8548,MOT,ADULTS,ac,2,spanish,all,2
7373,8548,GMA,ADULTS,ac,2,spanish,all,2
7373,20129,CHI,CHI,ac,4,spanish,all,1
7373,20129,MOT,ADULTS,ac,4,spanish,all,2
7373,20129,FAT,ADULTS,ac,4,spanish,all,2
7409,30241,MOT,ADULTS,ac,1,spanish,all,1
7409,28141,CHI,CHI,ac,3,spanish,all,1
7409,28141,MOT,ADULTS,ac,3,spanish,all,1
7409,48841,CHI,CHI,ac,4,spanish,all,1
7409,48841,MOT,ADULTS,ac,4,spanish,all,1
7409,56641,CHI,CHI,ac,5,spanish,all,1
7409,56641,FAT,ADULTS,ac,5,spanish,all,2
7409,56641,MOT,ADULTS,ac,5,spanish,all,2
7409,51541,CHI,CHI,ac,6,spanish,all,1
7409,51541,MOT,ADULTS,ac,6,spanish,all,1
7409,25228,CHI,CHI,ac,7,spanish,all,1
7409,25228,MOT,ADULTS,ac,7,spanish,all,1
7412,9033,GDM,ADULTS,ac,11,spanish,all,1
7412,9033,CHI,CHI,ac,11,spanish,all,1
7412,4233,GDM,ADULTS,ac,13,spanish,all,1
7412,4233,CHI,CHI,ac,13,spanish,all,1
7433,3831,CHI,CHI,ac,11,spanish,all,1
7433,3831,MOT,ADULTS,ac,11,spanish,all,1
7433,18204,CHI,CHI,ac,12,spanish,all,1
7433,18204,MOT,ADULTS,ac,12,spanish,all,1
7433,18804,CHI,CHI,ac,2,spanish,all,1
7433,18804,MOT,ADULTS,ac,2,spanish,all,1
7433,5031,CHI,CHI,ac,4,spanish,all,1
7433,5031,MOT,ADULTS,ac,4,spanish,all,1
7433,8031,CHI,CHI,ac,7,spanish,all,1
7433,8031,MOT,ADULTS,ac,7,spanish,all,1
7433,531,MOT,ADULTS,ac,8,spanish,all,1
7446,39915,CHI,CHI,ac,12,spanish,all,1
7446,39915,MOT,ADULTS,ac,12,spanish,all,1
7446,2999,CHI,CHI,ac,13,spanish,all,1
7446,2999,MOT,ADULTS,ac,13,spanish,all,2
7446,2999,ADF,ADULTS,ac,13,spanish,all,2
7446,30315,CHI,CHI,ac,2,spanish,all,1
7446,30315,MOT,ADULTS,ac,2,spanish,all,1
7446,31815,CHI,CHI,ac,4,spanish,all,1
7446,31815,MOT,ADULTS,ac,4,spanish,all,1
7446,5668,CHI,CHI,ac,6,spanish,all,1
7446,5668,MOT,ADULTS,ac,6,spanish,all,1
7448,6293,CHI,CHI,ac,10,spanish,all,1
7448,6293,MOT,ADULTS,ac,10,spanish,all,1
7448,2393,CHI,CHI,ac,13,spanish,all,1
7448,2393,MOT,ADULTS,ac,13,spanish,all,1
7448,7434,CHI,CHI,ac,5,spanish,all,1
7448,7434,MOT,ADULTS,ac,5,spanish,all,2
7448,7434,FAT,ADULTS,ac,5,spanish,all,2
7448,13419,CHI,CHI,ac,6,spanish,all,1
7448,13419,MOT,ADULTS,ac,6,spanish,all,2
7448,13419,FAT,ADULTS,ac,6,spanish,all,2
7448,17341,CHI,CHI,ac,7,spanish,all,1
7448,17341,MOT,ADULTS,ac,7,spanish,all,2
7448,17341,FAT,ADULTS,ac,7,spanish,all,2
7448,19772,CHI,CHI,ac,9,spanish,all,1
7448,19772,MOT,ADULTS,ac,9,spanish,all,1
7473,35576,CHI,CHI,ac,5,spanish,all,1
7473,35576,MOT,ADULTS,ac,5,spanish,all,1
7473,16376,ADM,ADULTS,ac,7,spanish,all,1
7480,8,CHI,CHI,ac,10,spanish,all,1
7480,8,MOT,ADULTS,ac,10,spanish,all,1
7480,4208,CHI,CHI,ac,12,spanish,all,1
7480,4208,MOT,ADULTS,ac,12,spanish,all,1
7480,21908,FAT,ADULTS,ac,13,spanish,all,1
7480,20708,CHI,CHI,ac,1,spanish,all,1
7480,20708,MOT,ADULTS,ac,1,spanish,all,1
7480,35268,CHI,CHI,ac,5,spanish,all,1
7480,35268,MOT,ADULTS,ac,5,spanish,all,1
7480,8708,CHI,CHI,ac,8,spanish,all,1
7480,8708,MOT,ADULTS,ac,8,spanish,all,1
7499,34881,CHI,CHI,ac,3,spanish,all,1
7499,34881,MOT,ADULTS,ac,3,spanish,all,1
7499,49581,CHI,CHI,ac,4,spanish,all,1
7499,49581,MOT,ADULTS,ac,4,spanish,all,1
7508,1377,CHI,CHI,ac,13,spanish,all,1
7508,1377,MOT,ADULTS,ac,13,spanish,all,1
7508,25918,CHI,CHI,ac,15,spanish,all,1
7508,25918,MOT,ADULTS,ac,15,spanish,all,3
7508,25918,FAT,ADULTS,ac,15,spanish,all,3
7508,25918,ADF,ADULTS,ac,15,spanish,all,3
7508,2877,CHI,CHI,ac,17,spanish,all,1
7508,2877,MOT,ADULTS,ac,17,spanish,all,2
7508,2877,FAT,ADULTS,ac,17,spanish,all,2
7508,17460,CHI,CHI,ac,18,spanish,all,1
7508,17460,MOT,ADULTS,ac,18,spanish,all,1
7508,55600,CHI,CHI,ac,19,spanish,all,1
7508,55600,MOT,ADULTS,ac,19,spanish,all,2
7508,55600,ADF,ADULTS,ac,19,spanish,all,2
7550,17808,CHI,CHI,ac,1,spanish,all,1
7550,17808,MOT,ADULTS,ac,1,spanish,all,1
7550,3408,CHI,CHI,ac,3,spanish,all,1
7550,3408,MOT,ADULTS,ac,3,spanish,all,1
7550,5808,CHI,CHI,ac,5,spanish,all,1
7550,5808,MOT,ADULTS,ac,5,spanish,all,1
